Year_Birth,Education,Divorced,YOLO,Widow,Single,Married,Absurd,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
3.74,4,1,0,0,0,0,0,0.59,0.0,0,0.0,1.77,2.73,1.66,1.59,4.17,1.25,1.37,0.33,0.93,1.07,1.54,3,0,0,0,0,0,0,3,11,1
3.69,4,0,0,1,0,0,0,0.51,0.0,1,0.0,4.09,4.35,0.0,0.2,0.71,0.27,0.58,1.33,1.3,0.71,3.85,4,0,1,1,0,0,0,3,11,1
3.25,3,1,0,0,0,0,0,0.44,0.0,1,5.0,2.78,0.03,0.0,0.03,0.33,0.55,0.4,0.33,0.19,0.36,0.77,4,0,0,0,0,0,0,3,11,0
2.86,3,0,0,0,1,0,0,0.47,0.0,1,5.0,4.75,0.29,0.33,0.1,0.19,0.11,0.14,0.33,0.74,0.0,1.54,5,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,1,0,0.33,2.5,1,2.5,2.53,0.19,0.05,0.15,0.08,0.04,0.32,1.0,0.37,0.18,1.54,6,0,0,0,0,0,0,3,11,0
3.64,4,1,0,0,0,0,0,0.48,0.0,1,2.5,3.23,2.13,0.38,0.29,0.39,0.13,1.81,0.33,1.67,0.54,3.46,6,0,0,0,0,0,0,3,11,0
3.5,2,0,0,0,0,1,0,0.35,0.0,1,2.5,4.6,0.14,0.3,0.07,0.56,0.29,0.84,0.33,0.37,0.18,1.54,4,0,0,0,0,0,0,3,11,0
3.69,4,0,0,0,0,1,0,0.53,2.5,0,2.5,0.56,3.23,0.85,0.4,0.29,0.0,0.15,0.67,0.93,0.36,3.85,8,0,1,0,0,0,0,3,11,0
3.83,5,0,0,0,0,1,0,0.59,0.0,0,5.0,3.64,1.92,0.2,0.75,0.66,0.67,1.1,0.33,0.56,0.89,1.92,1,0,0,0,0,0,0,3,11,0
3.3,2,0,0,1,0,0,0,0.44,0.0,1,0.0,0.3,1.14,3.57,0.33,5.0,2.87,0.91,1.0,1.11,1.07,4.62,5,0,0,0,0,0,0,3,11,0
4.08,3,0,0,0,0,1,0,0.41,2.5,1,2.5,0.0,0.21,0.15,0.17,0.25,0.25,0.3,1.33,0.37,0.18,1.92,4,0,0,0,0,0,0,3,11,0
3.2,3,0,0,0,0,1,0,0.44,0.0,1,2.5,3.33,0.74,2.61,0.49,1.97,1.48,1.16,1.0,1.67,0.36,3.08,7,0,0,0,0,0,1,3,11,0
3.16,4,0,0,0,0,1,0,0.39,0.0,1,2.5,2.12,0.47,0.08,0.08,0.08,0.1,0.19,0.67,0.56,0.36,1.54,4,0,0,0,0,0,0,3,11,0
4.17,3,1,0,0,0,0,0,0.11,2.5,0,0.0,3.03,0.0,0.05,0.02,0.08,0.06,0.18,0.67,0.19,0.18,0.77,7,1,0,0,0,0,0,3,11,1
3.11,4,0,0,0,0,1,0,0.5,0.0,0,2.5,3.23,0.97,0.25,2.0,1.62,0.19,0.0,0.33,0.56,0.71,3.46,1,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,1,0,0.38,0.0,1,2.5,4.39,1.82,0.33,0.25,0.15,0.11,0.4,1.0,1.85,0.71,1.92,8,1,0,0,0,0,0,3,11,0
3.5,5,0,0,0,0,1,0,0.63,0.0,0,2.5,4.85,2.29,2.51,2.32,0.41,1.25,0.0,0.33,1.11,1.61,3.85,2,0,0,1,0,0,0,3,11,0
4.71,3,0,0,0,0,1,0,0.14,0.0,0,2.5,0.05,0.0,0.3,0.03,0.0,0.27,0.1,0.33,0.37,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.11,5,0,0,0,0,1,0,0.3,0.0,2,5.0,2.73,0.12,0.0,0.01,0.0,0.0,0.14,0.33,0.19,0.18,0.77,5,1,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,1,0,0.27,0.0,1,2.5,2.68,0.29,0.08,0.07,0.06,0.04,0.18,0.67,0.56,0.0,1.54,7,0,0,0,0,0,0,3,11,0
3.11,3,0,0,0,0,1,0,0.32,0.0,1,2.5,4.85,1.03,0.08,0.07,0.08,0.06,0.28,0.67,0.93,0.18,2.69,7,0,1,0,0,0,0,3,11,0
3.01,3,0,0,0,0,1,0,0.49,0.0,1,2.5,2.93,0.58,1.83,0.27,1.83,1.48,0.47,0.67,0.37,0.71,3.85,1,0,0,0,0,0,1,3,11,0
3.83,3,0,0,0,0,1,0,0.58,0.0,1,2.5,0.61,2.09,0.95,0.7,0.97,0.65,1.05,0.67,1.3,1.96,4.23,4,1,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,1,0,0.56,0.0,0,2.5,3.94,3.26,1.48,2.65,0.48,0.36,0.81,0.33,0.93,1.61,2.31,3,0,0,1,0,0,0,3,11,0
3.83,3,0,0,0,0,1,0,0.43,2.5,1,0.0,3.23,0.53,0.15,0.11,0.12,0.25,1.04,1.67,0.74,0.18,1.92,6,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,1,0,0,0.32,2.5,1,2.5,1.31,0.16,0.23,0.13,0.06,0.29,0.28,1.33,0.37,0.18,1.54,6,0,0,0,0,0,0,3,11,1
3.5,3,0,0,0,1,0,0,0.46,0.0,1,2.5,0.4,0.93,2.09,0.26,0.62,0.27,0.47,0.33,0.74,0.36,3.85,3,0,0,0,0,0,0,3,11,0
3.4,5,0,0,0,0,1,0,0.25,2.5,1,0.0,2.47,0.44,0.0,0.05,0.0,0.0,0.06,1.67,0.56,0.18,1.54,9,0,0,0,0,0,0,3,11,0
4.76,5,0,0,0,0,1,0,0.52,0.0,0,2.5,2.83,3.08,0.0,1.46,1.91,0.57,0.62,0.33,0.74,1.61,3.85,2,0,0,0,0,0,0,3,11,0
3.4,3,0,0,0,1,0,0,0.26,0.0,1,2.5,2.78,0.21,0.0,0.06,0.06,0.02,0.36,0.67,0.37,0.36,0.77,7,0,0,0,0,0,0,3,11,0
4.51,1,0,0,0,1,0,0,0.07,2.5,0,0.0,1.26,0.0,1.13,0.01,0.08,0.11,0.58,1.0,0.56,0.18,1.15,8,0,0,0,0,0,0,3,11,0
3.88,3,0,0,0,0,1,0,0.2,2.5,0,2.5,2.53,0.01,0.15,0.01,0.06,0.02,0.12,0.33,0.19,0.0,0.77,8,0,0,0,0,0,0,3,11,0
3.11,2,1,0,0,0,0,0,0.58,0.0,0,2.5,4.24,1.37,1.53,0.32,0.93,2.32,0.57,0.33,0.93,1.25,3.46,4,0,0,0,1,0,0,3,11,0
4.27,3,0,0,0,0,1,0,0.3,2.5,1,2.5,1.52,0.17,0.03,0.02,0.04,0.02,0.35,0.67,0.37,0.18,0.77,8,1,0,0,0,0,0,3,11,0
3.16,5,0,0,1,0,0,0,0.25,2.5,1,2.5,4.09,0.21,0.03,0.05,0.06,0.04,0.08,1.33,0.37,0.18,1.54,5,0,0,0,0,0,0,3,11,0
3.2,5,0,0,0,0,1,0,0.56,0.0,1,2.5,3.74,3.19,0.3,0.52,0.91,0.23,0.17,0.67,0.93,0.71,3.46,3,0,0,0,0,0,0,3,11,0
3.01,5,0,0,0,1,0,0,0.46,0.0,0,2.5,3.84,2.07,0.38,0.31,0.39,0.13,0.62,0.33,2.04,0.36,3.08,6,0,1,0,0,0,0,3,11,0
4.51,3,0,0,0,0,1,0,0.17,2.5,0,0.0,1.82,0.04,0.18,0.03,0.04,0.04,0.37,0.67,0.37,0.18,0.77,5,1,0,0,0,0,0,3,11,1
3.98,4,0,0,0,0,1,0,0.41,0.0,1,2.5,3.23,1.06,0.08,0.05,0.08,0.13,0.77,1.67,0.74,0.18,3.08,4,0,0,0,0,0,0,3,11,0
3.01,4,0,0,0,0,1,0,0.29,2.5,1,5.0,3.13,0.19,0.0,0.04,0.0,0.0,0.03,1.0,0.56,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.79,3,1,0,0,0,0,0,0.33,2.5,1,2.5,2.68,0.37,0.13,0.17,0.14,0.02,0.1,1.67,0.93,0.0,1.54,8,0,0,0,0,0,0,3,11,0
4.51,5,0,0,0,0,1,0,0.29,2.5,0,2.5,4.34,0.08,0.0,0.03,0.04,0.02,0.04,0.33,0.19,0.0,1.15,5,0,0,0,0,0,0,3,11,0
4.13,3,1,0,0,0,0,0,0.31,0.0,1,5.0,0.76,0.09,0.13,0.02,0.15,0.06,0.17,1.0,0.56,0.0,1.54,4,0,0,0,0,0,0,3,11,0
4.37,3,0,0,0,0,1,0,0.21,2.5,0,2.5,3.38,0.06,0.08,0.06,0.06,0.06,0.08,0.67,0.37,0.0,1.15,8,0,0,0,0,0,0,3,11,0
4.03,5,0,0,0,0,1,0,0.28,2.5,0,5.0,2.37,0.06,0.0,0.03,0.0,0.02,0.15,0.33,0.19,0.0,1.15,6,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,1,0,0.49,2.5,0,5.0,2.37,1.01,0.0,0.81,1.16,2.79,0.21,1.33,1.48,0.36,4.23,6,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,0,1,0,0.41,0.0,1,5.0,4.09,0.32,0.03,0.06,0.04,0.0,0.15,0.33,0.37,0.18,1.54,3,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,1,0,0.64,0.0,0,2.5,4.95,3.34,0.38,1.2,1.91,0.57,1.05,0.33,0.93,1.07,4.62,2,0,1,1,0,1,0,3,11,0
4.66,3,0,0,0,0,1,0,0.22,2.5,0,2.5,2.83,0.02,0.1,0.04,0.15,0.0,0.06,0.33,0.19,0.0,1.15,8,0,0,0,0,0,0,3,11,0
2.86,3,0,0,0,1,0,0,0.33,2.5,1,2.5,2.42,0.32,0.28,0.1,0.0,0.08,0.1,1.33,0.37,0.18,1.92,6,0,0,0,0,0,0,3,11,0
4.42,1,0,0,0,1,0,0,0.19,2.5,0,5.0,0.91,0.0,0.15,0.01,0.06,0.11,0.04,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.59,5,0,0,0,0,1,0,0.44,5.0,1,2.5,3.74,0.15,0.03,0.03,0.06,0.0,0.12,0.67,0.37,0.0,1.15,4,0,0,0,0,0,0,3,11,0
3.35,3,0,0,0,1,0,0,0.57,0.0,1,5.0,3.43,1.38,2.66,0.43,1.04,2.19,0.91,0.33,0.93,1.79,2.69,1,1,0,0,0,0,0,3,11,0
2.62,4,0,0,0,0,1,0,0.5,0.0,0,5.0,1.82,0.82,1.28,0.78,1.95,0.0,0.62,0.33,0.19,0.54,1.92,1,0,0,0,0,0,0,3,11,0
4.13,5,0,0,0,0,1,0,0.21,2.5,0,0.0,4.55,0.51,0.23,0.35,0.23,0.23,0.62,1.33,1.11,0.36,1.54,8,0,0,0,0,0,0,3,11,0
3.79,3,1,0,0,0,0,0,0.01,0.0,0,5.0,3.28,0.0,0.03,0.01,0.02,0.02,0.01,5.0,0.0,0.0,0.0,20,0,0,0,0,0,0,3,11,0
4.81,1,0,0,0,1,0,0,0.06,2.5,0,0.0,3.18,0.03,0.43,0.05,0.15,0.49,0.55,1.33,0.56,0.36,0.77,9,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,1,0,0.3,2.5,1,2.5,4.14,0.04,0.0,0.01,0.0,0.0,0.06,0.33,0.0,0.18,0.77,5,0,0,0,0,0,0,3,11,0
3.88,5,0,0,0,0,1,0,0.15,2.5,0,5.0,3.18,0.02,0.0,0.01,0.0,0.0,0.01,0.33,0.19,0.0,0.77,8,0,0,0,0,0,0,3,11,0
3.98,3,0,0,0,0,1,0,0.49,0.0,1,5.0,2.78,2.65,0.48,0.39,0.23,0.0,0.26,1.0,1.48,0.54,5.0,6,0,1,0,0,0,0,3,11,0
3.5,5,0,0,0,0,1,0,0.52,0.0,0,2.5,3.23,2.95,0.73,1.49,0.73,0.55,0.61,0.33,0.74,0.36,2.31,3,0,0,1,1,0,0,3,11,1
2.86,3,0,0,0,0,1,0,0.51,0.0,2,2.5,2.58,2.06,0.7,0.75,0.23,0.91,0.41,1.33,1.11,0.89,5.0,4,0,1,0,0,0,0,3,11,0
3.59,5,0,0,0,0,1,0,0.58,0.0,1,2.5,4.9,3.36,1.48,0.77,2.22,1.12,0.37,0.67,2.04,1.79,4.23,6,1,0,0,0,0,0,3,11,1
3.83,3,0,0,0,0,1,0,0.56,0.0,1,2.5,4.65,0.45,0.68,1.22,0.25,3.71,0.98,0.67,1.3,0.54,1.92,4,0,0,0,0,0,0,3,11,0
3.4,3,1,0,0,0,0,0,0.51,0.0,1,2.5,2.58,1.99,0.58,0.36,0.19,0.44,2.13,0.67,1.48,1.61,1.54,6,0,0,0,0,0,0,3,11,0
3.74,5,0,0,0,0,1,0,0.41,2.5,1,0.0,3.64,0.98,0.0,0.25,0.08,0.21,0.32,1.33,1.3,0.36,1.92,7,0,0,0,0,0,0,3,11,1
3.01,2,0,0,0,0,1,0,0.47,0.0,1,0.0,1.97,1.05,0.38,0.14,0.39,0.0,2.65,0.67,1.3,0.71,1.15,6,0,0,0,0,0,0,3,11,1
3.98,3,0,0,0,0,1,0,0.56,0.0,1,5.0,2.47,0.51,2.04,0.25,3.24,1.73,0.88,0.67,0.74,0.36,4.23,2,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.3,2.5,1,5.0,1.06,0.05,0.0,0.01,0.0,0.0,0.08,0.33,0.19,0.0,0.77,6,1,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,1,0,0.57,0.0,0,2.5,4.6,2.46,1.58,2.74,4.23,3.59,1.74,0.33,0.74,1.25,4.23,2,0,0,1,1,0,0,3,11,0
3.88,5,1,0,0,0,0,0,0.27,2.5,1,5.0,1.87,0.05,0.0,0.02,0.08,0.04,0.28,0.67,0.19,0.18,0.77,5,1,0,0,0,0,0,3,11,0
4.37,5,1,0,0,0,0,0,0.68,0.0,0,2.5,4.95,3.29,0.43,1.95,0.44,0.65,0.7,0.33,1.11,0.36,3.08,2,0,0,1,0,0,0,3,11,1
4.32,4,0,0,0,0,1,0,0.55,0.0,0,2.5,4.29,3.82,1.28,1.2,1.74,1.31,0.51,0.33,1.3,1.43,4.23,3,1,0,0,1,0,0,3,11,0
3.25,3,0,0,0,0,1,0,0.24,2.5,1,2.5,2.02,0.09,0.0,0.03,0.0,0.0,0.12,1.0,0.37,0.0,1.15,8,0,0,0,0,0,0,3,11,0
2.86,3,0,0,0,1,0,0,0.35,2.5,1,5.0,0.1,0.15,0.0,0.03,0.0,0.04,0.32,0.67,0.37,0.18,0.77,7,0,0,0,0,0,0,3,11,1
3.98,3,1,0,0,0,0,0,0.63,0.0,0,2.5,3.94,3.0,4.05,1.25,3.59,3.06,0.37,0.0,0.74,1.25,2.31,1,1,0,1,1,0,0,3,11,1
3.4,5,0,0,0,0,1,0,0.4,2.5,1,0.0,2.07,1.64,0.15,0.44,0.15,0.11,1.82,3.33,1.67,0.71,2.31,8,0,0,0,0,0,0,3,11,1
3.74,3,0,0,0,0,1,0,0.15,2.5,0,2.5,4.75,0.08,0.1,0.03,0.12,0.15,0.44,1.0,0.37,0.18,1.15,7,0,0,0,0,0,0,3,11,0
2.67,5,0,0,0,0,1,0,0.34,0.0,1,2.5,0.51,0.49,0.03,0.1,0.04,0.02,0.01,0.33,0.74,0.18,1.54,6,0,0,0,0,0,0,3,11,0
3.16,2,0,0,0,1,0,0,0.64,0.0,0,5.0,3.69,2.11,0.65,1.77,0.85,0.34,0.75,0.33,1.11,1.07,2.31,2,0,0,0,0,0,0,3,11,0
2.48,3,0,0,0,0,1,0,0.42,0.0,0,5.0,1.11,2.55,0.95,0.3,0.97,0.17,0.52,0.67,1.3,0.54,1.54,4,0,1,0,0,0,0,3,11,0
3.4,4,0,0,0,1,0,0,0.48,0.0,1,2.5,1.52,1.41,0.38,0.54,2.92,0.72,0.21,1.0,0.93,0.54,5.0,3,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,1,0,0,0.29,2.5,0,0.0,1.06,0.42,0.43,0.15,0.06,0.36,0.41,1.33,0.93,0.18,1.54,8,1,0,0,0,0,0,3,11,1
3.54,4,0,0,0,0,1,0,0.43,2.5,1,2.5,2.58,1.55,0.13,0.19,0.14,0.0,0.97,2.67,1.67,0.18,2.69,8,0,0,0,0,0,0,3,11,0
3.64,4,1,0,0,0,0,0,0.18,2.5,0,0.0,4.9,0.02,0.15,0.08,0.23,0.29,0.11,1.0,0.37,0.18,1.15,8,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,0,1,0,0.5,0.0,1,2.5,2.83,3.65,0.3,0.28,0.31,0.23,0.83,1.33,0.56,0.71,4.23,8,0,1,0,0,0,0,3,11,0
3.98,4,0,0,0,0,1,0,0.28,2.5,0,2.5,0.2,0.01,0.05,0.03,0.04,0.04,0.14,0.33,0.19,0.0,0.77,6,1,0,0,0,0,0,3,11,0
3.45,3,0,0,0,0,1,0,0.31,2.5,2,2.5,3.89,0.08,0.0,0.08,0.15,0.57,0.14,0.67,0.56,0.0,1.15,7,0,0,0,0,0,1,3,11,0
4.13,3,1,0,0,0,0,0,0.54,0.0,0,0.0,4.8,2.47,0.53,0.31,1.06,1.2,2.9,0.0,1.11,1.25,3.46,3,0,0,0,1,0,0,3,11,0
3.98,3,0,0,0,0,1,0,0.35,0.0,1,2.5,1.82,0.85,0.15,0.21,0.08,0.0,0.37,1.67,0.93,0.18,2.69,5,0,0,0,0,0,0,3,11,0
4.37,3,0,0,0,0,1,0,0.59,0.0,0,0.0,0.66,2.74,4.65,1.99,2.8,1.05,3.33,0.33,0.74,1.07,3.08,2,0,0,1,0,0,0,3,11,1
3.79,2,1,0,0,0,0,0,0.37,0.0,0,0.0,4.55,2.08,1.36,0.69,1.91,1.86,1.64,0.67,1.67,1.25,3.85,7,0,1,0,0,1,0,3,11,1
3.11,5,0,0,0,0,1,0,0.28,2.5,1,0.0,2.47,0.04,0.1,0.06,0.0,0.0,0.01,0.67,0.19,0.0,1.15,9,0,0,0,0,0,0,3,11,0
2.82,4,0,0,0,0,1,0,0.3,0.0,0,2.5,0.91,0.38,1.53,0.59,0.66,0.49,0.65,0.67,1.3,0.18,2.69,8,0,0,0,0,0,0,3,11,0
2.82,1,0,0,0,0,1,0,0.2,0.0,0,0.0,4.49,0.02,0.58,0.23,2.57,0.93,1.99,0.67,0.74,0.36,1.92,7,0,0,0,0,0,0,3,11,0
3.74,3,1,0,0,0,0,0,0.25,2.5,0,2.5,2.17,0.05,0.05,0.05,0.04,0.02,0.07,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.83,5,0,0,0,0,1,0,0.43,0.0,1,0.0,4.14,1.55,0.0,0.07,0.12,0.0,0.06,0.67,1.67,0.36,1.92,7,0,1,0,0,0,0,3,11,1
3.69,2,0,0,0,0,1,0,0.35,2.5,1,2.5,4.24,0.07,0.05,0.03,0.12,0.08,0.47,0.67,0.19,0.36,0.77,4,0,0,0,0,0,0,3,11,0
3.83,4,0,0,0,0,1,0,0.62,0.0,0,2.5,4.04,3.24,3.69,2.44,2.64,0.8,2.9,0.33,0.93,1.25,3.85,2,1,0,1,1,0,0,3,11,1
3.79,3,0,0,0,0,1,0,0.39,0.0,0,0.0,3.43,0.95,2.81,0.44,0.98,1.37,1.73,0.67,1.3,0.36,3.85,6,0,0,0,0,0,0,3,11,0
3.06,3,0,0,0,0,1,0,0.12,0.0,0,2.5,0.61,0.0,0.05,0.01,0.12,0.0,0.04,0.33,0.19,0.0,0.77,7,0,0,0,0,0,0,3,11,0
3.79,3,0,0,0,1,0,0,0.17,2.5,0,2.5,3.79,0.05,0.03,0.02,0.04,0.02,0.01,0.33,0.37,0.0,0.77,9,0,0,0,0,0,0,3,11,0
3.88,2,0,0,0,0,1,0,0.32,2.5,0,5.0,0.51,0.1,0.13,0.07,0.12,0.06,0.11,0.67,0.37,0.0,1.54,5,0,0,0,0,0,0,3,11,0
4.08,5,0,0,0,1,0,0,0.32,2.5,1,2.5,4.6,0.01,0.0,0.01,0.0,0.02,0.07,0.33,0.19,0.0,0.77,7,0,0,0,0,0,0,3,11,0
3.4,5,0,0,0,1,0,0,0.37,2.5,1,5.0,1.06,0.17,0.0,0.03,0.0,0.0,0.01,0.67,0.19,0.0,1.54,4,0,0,0,0,0,0,3,11,0
2.96,4,0,0,0,0,1,0,0.45,0.0,1,5.0,1.41,0.21,0.03,0.17,0.37,0.21,0.66,0.67,0.37,0.18,1.92,2,0,0,0,0,0,0,3,11,0
4.13,5,0,0,0,0,1,0,0.26,2.5,0,2.5,4.9,0.07,0.05,0.04,0.06,0.0,0.14,0.33,0.37,0.0,0.77,9,0,0,0,0,0,0,3,11,0
3.54,3,0,0,0,0,1,0,0.43,0.0,1,2.5,2.47,1.83,0.18,0.33,0.71,0.4,1.08,1.67,1.3,0.36,4.23,5,0,1,0,0,0,0,3,11,0
2.57,3,0,0,0,0,1,0,0.59,0.0,0,5.0,0.71,1.87,1.98,1.8,4.0,3.33,1.31,0.33,0.74,1.07,1.54,1,0,0,1,0,0,0,3,11,1
4.13,3,0,0,0,1,0,0,0.06,2.5,1,0.0,0.25,0.02,0.13,0.01,0.25,0.08,0.35,1.33,0.37,0.18,1.15,6,0,0,0,0,0,0,3,11,0
3.79,4,0,0,0,0,1,0,1.18,2.5,0,2.5,1.87,0.13,0.03,0.03,0.04,0.0,0.11,0.0,0.19,0.0,0.38,1,0,0,0,0,0,0,3,11,0
2.91,3,0,0,0,0,1,0,0.71,0.0,0,2.5,3.13,3.72,0.6,2.29,3.09,0.86,2.38,0.0,0.93,1.43,1.92,2,0,1,1,1,0,0,3,11,1
4.47,2,0,0,0,0,1,0,0.17,0.0,0,5.0,4.19,0.01,0.15,0.02,0.12,0.06,0.14,0.33,0.37,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.74,3,1,0,0,0,0,0,0.33,2.5,1,2.5,2.42,0.61,0.13,0.19,0.06,0.1,0.68,1.67,0.93,0.36,1.54,9,0,0,0,0,0,0,3,11,0
4.17,3,0,0,0,0,1,0,0.54,0.0,0,0.0,4.75,1.83,1.81,1.09,1.81,2.76,0.99,0.33,0.93,0.89,3.08,3,0,1,0,0,0,0,3,11,0
3.54,3,0,0,0,0,1,0,0.46,0.0,1,2.5,3.08,2.03,0.18,0.45,0.19,0.0,0.75,1.67,1.85,0.54,3.08,7,0,0,0,0,0,0,3,11,0
4.03,3,0,0,0,0,1,0,0.38,2.5,1,2.5,3.54,0.89,0.15,0.15,0.15,0.11,0.88,2.0,1.3,0.18,1.92,8,0,0,0,0,0,0,3,11,0
3.5,5,0,0,0,0,1,0,0.61,0.0,0,5.0,2.17,3.82,0.73,0.72,0.73,0.55,0.19,0.33,0.93,0.89,4.62,2,0,1,1,0,0,0,3,11,0
4.32,3,0,0,0,0,1,0,0.49,0.0,0,5.0,1.16,3.6,0.0,0.2,0.0,0.0,0.64,0.33,1.85,0.71,5.0,6,1,0,1,1,1,0,3,11,1
3.83,3,0,0,0,0,1,0,0.45,0.0,1,2.5,1.87,2.58,1.28,0.45,1.04,0.19,2.13,2.33,2.04,0.36,4.62,6,0,0,0,0,0,0,3,11,0
3.25,5,0,0,0,0,1,0,0.49,0.0,1,5.0,2.53,1.24,0.8,0.55,0.0,1.1,0.08,0.67,0.93,0.71,3.85,4,0,0,0,0,0,0,3,11,0
3.06,4,0,0,0,1,0,0,0.49,0.0,0,0.0,3.94,1.86,0.35,2.08,4.05,0.0,0.59,0.33,1.3,0.89,3.85,4,0,0,0,0,0,0,3,11,0
3.5,4,0,0,0,0,1,0,0.34,0.0,1,2.5,3.74,0.68,0.13,0.21,0.21,0.1,0.19,1.0,1.11,0.18,1.92,7,0,0,0,0,0,0,3,11,0
3.01,2,0,0,0,0,1,0,0.56,0.0,1,2.5,0.71,0.7,4.07,0.61,0.79,3.08,0.51,1.67,0.74,1.25,3.85,2,0,0,0,0,0,0,3,11,0
4.66,2,0,0,0,0,1,0,0.44,2.5,0,5.0,3.89,0.12,1.01,0.32,0.69,0.76,0.17,1.0,0.56,0.18,2.69,4,0,0,0,0,0,0,3,11,0
3.35,5,0,0,0,1,0,0,0.2,2.5,1,2.5,1.97,0.12,0.0,0.05,0.0,0.0,0.04,1.0,0.56,0.0,1.15,9,0,0,0,0,0,0,3,11,0
3.5,3,0,0,0,0,1,0,0.35,0.0,1,2.5,4.49,0.57,1.13,0.21,1.14,0.19,1.24,1.33,0.56,0.36,3.08,4,0,0,0,0,0,0,3,11,0
3.88,2,0,0,0,0,1,0,0.35,2.5,1,5.0,3.13,0.04,0.05,0.06,0.06,0.04,0.07,0.33,0.19,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.83,3,0,0,0,0,1,0,0.3,2.5,1,2.5,2.98,0.15,0.1,0.06,0.12,0.0,0.37,0.67,0.56,0.0,1.15,7,0,0,0,0,0,0,3,11,0
4.42,3,0,0,0,0,1,0,0.28,2.5,0,5.0,3.43,0.07,0.05,0.03,0.08,0.11,0.28,0.33,0.19,0.18,0.77,4,0,0,0,0,0,0,3,11,0
3.25,4,0,0,0,0,1,0,0.61,0.0,0,2.5,0.66,2.61,2.16,1.56,0.66,1.31,1.91,0.33,0.93,1.61,4.62,3,0,0,0,0,0,0,3,11,0
3.16,4,0,0,0,0,1,0,0.35,0.0,1,2.5,1.87,0.57,0.15,0.28,0.46,0.23,1.22,1.0,1.11,0.18,1.92,6,0,0,0,0,0,0,3,11,0
3.64,3,0,0,0,0,1,0,0.58,0.0,1,5.0,1.82,1.64,1.21,0.67,2.16,2.0,1.85,0.67,0.93,1.25,4.62,1,0,0,1,0,0,0,3,11,0
4.08,3,0,0,0,1,0,0,0.28,5.0,0,0.0,1.41,0.58,0.2,0.31,0.14,0.04,2.43,1.33,1.3,0.36,1.15,9,1,0,0,0,0,1,3,11,1
3.93,1,0,0,0,0,1,0,0.14,2.5,0,5.0,0.1,0.02,0.25,0.04,0.31,0.0,0.06,0.67,0.56,0.0,1.15,8,0,0,0,0,0,0,3,11,0
3.35,4,0,0,0,0,1,0,0.55,0.0,1,2.5,0.86,4.04,0.0,0.68,0.37,0.27,2.83,2.0,1.11,0.54,5.0,7,0,0,0,0,0,0,3,11,0
4.32,3,0,0,0,0,1,0,0.19,0.0,0,5.0,4.34,0.03,0.18,0.07,0.12,0.06,0.1,0.33,0.56,0.0,1.15,7,0,0,0,0,0,0,3,11,0
3.98,5,0,0,0,0,1,0,0.34,2.5,0,2.5,2.73,0.32,0.1,0.13,0.12,0.02,0.25,0.33,0.56,0.18,1.54,5,0,0,0,0,0,0,3,11,0
4.32,4,0,0,0,1,0,0,0.05,0.0,0,2.5,0.1,0.22,0.28,0.08,0.08,0.06,3.62,0.0,0.19,0.0,0.38,17,0,0,0,0,0,0,3,11,0
2.52,5,0,0,0,0,1,0,0.54,0.0,0,2.5,0.15,1.16,1.33,1.53,1.89,1.43,1.34,0.33,1.48,0.54,1.92,4,1,0,0,0,0,0,3,11,1
4.17,3,0,0,0,0,1,0,0.2,2.5,0,5.0,4.24,0.02,0.13,0.05,0.06,0.46,0.64,0.67,0.37,0.36,0.77,7,0,0,0,0,0,0,3,11,0
3.69,3,0,0,0,0,1,0,0.37,2.5,1,0.0,0.4,0.24,1.43,0.29,1.37,0.29,0.0,1.67,1.11,0.18,1.92,9,0,0,0,0,0,0,3,11,1
3.35,3,0,0,0,0,1,0,0.54,0.0,1,2.5,0.2,2.38,0.9,0.63,3.32,1.83,2.32,1.0,1.3,0.71,2.69,4,0,1,0,1,0,0,3,11,0
